pfid,idsmartphone,url,timestamp,price,shipcost,rating,ratingnb,offertype,offerdetails,shipcountry,sellercountry
RAK,A2f,https://fr.shopping.rakuten.com/mfp/9623008/apple-iphone-15-plus?pid=11517874427,2024/11/05/23:33,1188.58,0.0,,,NewCondition,,,
RAK,A2f,https://fr.shopping.rakuten.com/mfp/9623008/apple-iphone-15-plus?pid=11517874427,2024/11/05/23:33,1238.0,0.0,,,NewCondition,,,
RAK,A2f,https://fr.shopping.rakuten.com/mfp/9623008/apple-iphone-15-plus?pid=11517874427,2024/11/05/23:33,1364.85,0.0,,,NewCondition,,,
RAK,A2f,https://fr.shopping.rakuten.com/mfp/9623008/apple-iphone-15-plus?pid=11517874427,2024/11/05/23:33,1385.8,9.29,,,NewCondition,,,
RAK,A2f,https://fr.shopping.rakuten.com/mfp/9623008/apple-iphone-15-plus?pid=11517874427,2024/11/05/23:33,1398.0,0.0,,,NewCondition,,,
RAK,A2f,https://fr.shopping.rakuten.com/mfp/9623008/apple-iphone-15-plus?pid=11517874427,2024/11/05/23:33,1385.8,18.29,,,NewCondition,,,
RAK,A2f,https://fr.shopping.rakuten.com/mfp/9623008/apple-iphone-15-plus?pid=11517874427,2024/11/05/23:33,1385.99,18.29,,,NewCondition,,,
RAK,A2f,https://fr.shopping.rakuten.com/mfp/9623008/apple-iphone-15-plus?pid=11517874427,2024/11/05/23:33,1416.75,0.0,,,NewCondition,,,
RAK,A2f,https://fr.shopping.rakuten.com/mfp/9623008/apple-iphone-15-plus?pid=11517874427,2024/11/05/23:33,1478.94,0.0,,,NewCondition,,,
RAK,A2f,https://fr.shopping.rakuten.com/mfp/9623008/apple-iphone-15-plus?pid=11517874427,2024/11/05/23:33,1490.8,3.99,,,NewCondition,,,
RAK,A2f,https://fr.shopping.rakuten.com/mfp/9623008/apple-iphone-15-plus?pid=11517874427,2024/11/05/23:33,1504.37,9.0,,,NewCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/23:33,1253.78,0.0,,,UsedCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/23:33,1249.0,6.39,,,UsedCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/23:33,1467.88,0.0,,,NewCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/23:33,1467.98,0.0,,,NewCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/23:33,1469.0,0.0,,,NewCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/23:33,1569.0,3.8,,,NewCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/23:33,1608.0,0.0,,,NewCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/23:33,1628.0,0.0,,,NewCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/23:33,1623.53,5.9,,,NewCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/23:33,1650.0,21.38,,,UsedCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/23:33,1751.0,0.0,,,NewCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/23:33,1751.0,0.0,,,NewCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/23:33,1936.2,0.01,,,NewCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/23:33,2015.66,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1527.26,0.0,,,UsedCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1625.68,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1625.98,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1689.0,3.8,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1699.0,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1701.41,0.01,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1708.15,18.29,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1731.0,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1751.0,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1859.0,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1859.0,5.9,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1897.32,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1909.0,9.98,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1941.49,2.99,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,1980.99,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,2119.03,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,2204.75,9.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,2257.19,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,2951.01,9.29,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,2951.01,18.29,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,2951.99,18.29,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/23:33,2994.84,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,979.0,6.39,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,980.0,3.8,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,991.0,0.01,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1002.0,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1022.0,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1099.0,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1099.0,0.01,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1099.99,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1099.99,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1099.0,5.9,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1099.0,10.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1129.0,9.98,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1144.33,0.01,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1164.73,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1167.53,0.01,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1219.98,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1218.66,18.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1259.38,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1260.12,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1288.67,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1271.02,18.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1376.31,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1407.47,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1432.0,18.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1485.12,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1556.25,9.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1586.66,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1605.74,9.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1605.74,18.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1605.99,18.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1639.95,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1753.34,9.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1753.34,18.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1753.99,18.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/23:49,1779.38,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,809.99,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,839.99,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,859.0,6.39,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,867.99,0.01,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,869.99,14.99,,,UsedCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,879.99,0.01,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,888.0,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,905.76,0.01,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,908.0,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,939.0,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,939.99,0.01,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,968.98,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,969.0,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,969.0,0.01,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,969.99,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,969.99,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,964.0,9.98,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,969.0,5.9,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,969.0,10.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1026.95,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1075.1,0.01,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1062.37,18.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1111.8,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1112.41,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1129.07,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1114.05,18.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1236.24,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1244.27,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1296.26,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1296.84,9.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1331.43,9.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1371.23,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1392.33,9.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1392.33,18.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1392.99,18.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1423.37,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1548.49,9.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1548.49,18.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1548.99,18.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/23:49,1571.49,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1249.0,6.39,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1354.0,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1384.0,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1392.45,0.01,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1404.0,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1499.0,0.01,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1499.99,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1499.99,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1499.99,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1499.0,10.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1529.0,9.98,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1620.5,0.01,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1662.31,0.01,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1709.77,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1709.82,0.01,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1713.51,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1714.61,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,1913.87,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,2092.7,3.99,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,2383.7,9.29,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,2383.7,18.29,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,2383.99,18.29,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/23:50,2419.1,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1099.0,6.39,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1160.09,0.01,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1171.0,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1191.0,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1249.0,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1249.0,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1249.0,0.01,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1249.99,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1249.0,5.9,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1249.0,10.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1269.0,9.98,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1298.98,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1315.72,0.01,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1385.35,0.01,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1391.02,18.29,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1429.67,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1521.87,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1544.31,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1620.47,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1711.89,9.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1989.72,9.29,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1989.72,18.29,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,1989.99,18.29,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/23:50,2019.27,0.0,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/23:50,979.99,0.0,,,NewCondition,,,
